id,name,symbol,slung,rank,is_active,first_history,last_history
10554,Sekuritance,SKRT,sekuritance,5073,1,2021-07-08T07:33:06.000Z,2022-06-08T19:08:00.000Z
10555,Canary,CNR,canary,7618,1,2021-07-08T18:14:09.000Z,2022-06-08T19:09:00.000Z
10556,B.Protocol,BPRO,b-protocol,4986,1,2021-10-06T05:37:05.000Z,2022-06-08T19:07:00.000Z
10557,Swapz,SWAPZ,swapz,5464,1,2021-07-01T16:24:04.000Z,2022-06-08T19:09:00.000Z
10560,SoMee Advertising Token,SAT,somee-advertising-token,8967,1,2021-08-19T17:33:04.000Z,2022-06-08T19:08:00.000Z
10563,Decubate,DCB,decubate,5303,1,2021-07-06T18:15:06.000Z,2022-06-08T19:10:00.000Z
10566,BlackHat,BLKC,blackhat,1586,1,2021-06-22T21:24:04.000Z,2022-06-08T19:09:00.000Z
10570,Binance Smart Chain Girl,BSCGIRL,binance-smart-chain-girl,7980,1,2021-06-22T23:36:05.000Z,2022-06-08T19:06:00.000Z
10576,MoonLift Capital,MLTPX,moonlift-protocol,5999,1,2021-06-23T07:12:05.000Z,2022-06-08T19:07:00.000Z
10578,Myōbu,MYOBU,myobu,5525,1,2021-06-23T10:39:15.000Z,2022-06-08T19:09:00.000Z
10584,Jejudoge,JEJUDOGE,jejudoge,8968,1,2021-06-23T22:20:05.000Z,2022-06-08T19:05:00.000Z
10585,TrustFi Network,TFI,trustfi-network,5234,1,2021-06-23T10:30:05.000Z,2022-06-08T19:10:00.000Z
10586,TABOO TOKEN,TABOO,taboo-token,642,1,2021-06-23T10:50:05.000Z,2022-06-08T19:10:00.000Z
10592,Lith Token,LITH,lith-token,1088,1,2021-07-13T21:27:06.000Z,2022-06-08T19:07:00.000Z
10593,Flurry Finance,FLURRY,flurry,3390,1,2021-09-06T14:16:13.000Z,2022-06-08T19:06:00.000Z
10594,Liquidifty,LQT,liquidifty,6919,1,2021-06-23T13:33:34.000Z,2022-06-08T19:08:00.000Z
10598,LedgerScore,LED,ledgerscore,7918,1,2021-06-23T21:51:05.000Z,2022-06-08T19:06:00.000Z
10603,Immutable X,IMX,immutable-x,136,1,2021-11-05T11:51:05.000Z,2022-06-08T19:06:00.000Z
10605,HOGT,HOGT,hogt,8295,1,2021-06-24T05:09:05.000Z,2022-06-08T19:09:00.000Z
10608,Sake,SAK3,sake,8969,1,2021-06-24T06:36:05.000Z,2022-06-08T19:06:00.000Z
10609,Fanspel,FAN,fanspel,4762,1,2021-06-24T06:36:05.000Z,2022-06-08T19:06:00.000Z
10613,Empire Token,EMPIRE,empire-token,2977,1,2021-06-24T07:33:05.000Z,2022-06-08T19:08:00.000Z
10616,Shibby,SHIBBY,shibby,8970,1,2021-06-24T08:36:06.000Z,2022-06-08T19:06:00.000Z
10620,FarmHero,HONOR,farm-hero,8196,1,2021-06-24T14:21:05.000Z,2022-06-08T19:06:00.000Z
10622,XCarnival,XCV,xcarnival,1638,1,2021-10-20T16:48:05.000Z,2022-06-08T19:08:00.000Z
10628,Hyper Deflate,HDFL,hyper-deflate,8971,1,2021-06-24T17:27:05.000Z,2022-06-08T19:07:00.000Z
10630,Guild of Guardians,GOG,guild-of-guardians,3144,1,2021-12-22T03:05:06.000Z,2022-06-08T19:05:00.000Z
10631,Gods Unchained,GODS,gods-unchained,660,1,2021-10-29T09:53:06.000Z,2022-06-08T19:08:00.000Z
10632,Nimbus Governance Token,GNBU,nimbus-governance-token,5274,1,2021-06-25T02:54:05.000Z,2022-06-08T19:09:00.000Z
10636,Xiasi Inu,XIASI,xiasi-inu,8972,1,2021-06-25T06:24:06.000Z,2022-06-08T19:09:00.000Z
10639,Steel,STEEL,steel,8973,1,2021-06-25T06:36:05.000Z,2022-06-08T19:06:00.000Z
10640,Kawakami,KAWA,kawakami-inu,3923,1,2021-06-25T06:45:05.000Z,2022-06-08T19:10:00.000Z
10641,RichQUACK.com,QUACK,richquack-com,544,1,2021-06-25T06:51:05.000Z,2022-06-08T19:06:00.000Z
10644,SafeBull,SAFEBULL,safebull,5935,1,2021-06-25T11:39:05.000Z,2022-06-08T19:09:00.000Z
10646,Night Life Crypto,NLIFE,night-life-crypto,8974,1,2021-07-28T02:57:05.000Z,2022-06-08T19:07:00.000Z
10648,Eifi FInance,EIFI,eifi-finance,5455,1,2021-06-25T16:45:06.000Z,2022-06-08T19:10:00.000Z
10653,JDI Yield,JDI,jdi-yield,8260,1,2021-08-06T01:42:05.000Z,2022-06-08T19:07:00.000Z
10657,YetiSwap,YTS,yetiswap,4568,1,2021-08-24T01:41:05.000Z,2022-06-08T19:06:00.000Z
10661,Definix,FINIX,definix,7544,1,2021-06-26T08:09:05.000Z,2022-06-08T19:09:00.000Z
10663,Catoshi,CZATS,catoshi-nakamoto,5469,1,2021-06-26T08:24:05.000Z,2022-06-08T19:09:00.000Z
10665,KogeCoin.io,KOGECOIN,kogecoin,5657,1,2021-08-05T18:55:05.000Z,2022-06-08T19:10:00.000Z
10666,Lanceria,LANC,lanceria,1470,1,2021-06-26T11:12:07.000Z,2022-06-08T19:07:00.000Z
10669,Pallapay,PALLA,pallapay,804,1,2021-06-26T13:24:07.000Z,2022-06-08T19:09:00.000Z
10674,Synapse Network,SNP,synapse-network,5402,1,2021-08-26T10:38:11.000Z,2022-06-08T19:08:00.000Z
10675,Hare Token,HARE,hare-token,7095,1,2021-07-07T17:18:08.000Z,2022-06-08T19:08:00.000Z
10676,Rikkei Finance,RIFI,rikkei-finance,4711,1,2021-12-07T15:12:06.000Z,2022-06-08T19:07:00.000Z
10677,Pollen,PLN,pollen,4326,1,2021-12-17T06:54:06.000Z,2022-06-08T19:09:00.000Z
10681,MoonRise,MOONRISE,moonrise,8975,1,2021-06-30T18:24:06.000Z,2022-06-08T19:09:00.000Z
10684,Tiki Token,TIKI,tiki-token,7650,1,2021-06-27T23:24:06.000Z,2022-06-08T19:09:00.000Z
10685,Olive Cash,OLIVE,olive-cash,6605,1,2021-06-28T02:21:06.000Z,2022-06-08T19:06:00.000Z
10686,Evanesco Network,EVA,evanesco-network,3925,1,2021-06-28T02:30:07.000Z,2022-06-08T19:05:00.000Z
10688,Yield Guild Games,YGG,yield-guild-games,361,1,2021-07-28T14:48:05.000Z,2022-06-08T19:08:00.000Z
10692,Aidi Finance,AIDI,aidi-finance,6583,1,2021-06-28T12:21:06.000Z,2022-06-08T19:06:00.000Z
10693,Whale Fall,Whale,whale-fall,7764,1,2021-06-29T09:33:07.000Z,2022-06-08T19:08:00.000Z
10695,MoonEdge,MOONED,moonedge,5129,1,2021-08-02T17:20:11.000Z,2022-06-08T19:10:00.000Z
10696,MaticPad,MATPAD,maticpad,8339,1,2021-06-28T20:03:07.000Z,2022-06-08T19:08:00.000Z
10700,KickToken,KICK,kicktoken,1280,1,2021-07-02T16:30:10.000Z,2022-06-08T19:10:00.000Z
10704,Binamon,BMON,binamon,1302,1,2021-06-29T16:12:07.000Z,2022-06-08T19:07:00.000Z
10705,CoinSwap Space,CSS,coinswap-space,8976,1,2021-08-02T16:38:11.000Z,2022-06-08T19:08:00.000Z
10706,peachfolio,PCHF,peachfolio,6741,1,2021-06-29T16:21:06.000Z,2022-06-08T19:06:00.000Z
10712,Flourishing AI,AI,flourishing-ai,5688,1,2021-09-22T22:42:24.000Z,2022-06-08T19:07:00.000Z
10713,Burp,BURP,bigtownchef,3482,1,2021-07-28T15:00:05.000Z,2022-06-08T19:10:00.000Z
10714,Babylons,BABI,babylons,4391,1,2021-08-19T14:12:05.000Z,2022-06-08T19:07:00.000Z
10715,AirCoin,AIR,air,4130,1,2021-06-30T08:44:07.000Z,2022-06-08T19:09:00.000Z
10720,Black Phoenix,BPX,black-phoenix,3750,1,2021-07-19T23:09:06.000Z,2022-06-08T19:09:00.000Z
10721,TacoCat Token,TCT,tacocat-token,6953,1,2021-06-30T12:03:06.000Z,2022-06-08T19:08:00.000Z
10722,SolanaSail,SAIL,solanasail,7676,1,2021-09-08T03:09:05.000Z,2022-06-08T19:09:00.000Z
10723,Waves Ducks,EGG,waves-ducks,5748,1,2021-07-26T02:11:06.000Z,2022-06-08T19:06:00.000Z
10724,SolarWind Token,SLW,solarwind-token,8977,1,2021-07-01T18:48:06.000Z,2022-06-08T19:08:00.000Z
10725,WaultSwap Polygon,WEXPOLY,waultswap-polygon,6126,1,2021-07-01T23:01:05.000Z,2022-06-08T19:06:00.000Z
10729,UFO Gaming,UFO,ufo-gaming,450,1,2021-06-30T23:00:06.000Z,2022-06-08T19:05:00.000Z
10730,CherryPick,CHERRY,cherrypick,7282,1,2021-07-29T13:39:05.000Z,2022-06-08T19:09:00.000Z
10731,MCS Token,MCS,mcs-token,8978,1,2021-07-01T03:03:06.000Z,2022-06-08T19:08:00.000Z
10733,Crossing the Yellow Blocks,CBK,crossing-the-yellow-blocks,6439,1,2021-07-01T04:27:06.000Z,2022-06-08T19:07:00.000Z
10735,SOCIETY OF GALACTIC EXPLORATION,SGE,society-of-galactic-exploration,8979,1,2021-07-01T15:09:05.000Z,2022-06-08T19:09:00.000Z
10740,Liti Capital,WLITI,liti-capital,7528,1,2021-07-02T04:18:06.000Z,2022-06-08T19:08:00.000Z
10742,NEXTYPE,NT,nextype,4422,1,2021-07-29T13:37:06.000Z,2022-06-08T19:07:00.000Z
10744,DeRace,DERC,derace,640,1,2021-08-03T12:37:14.000Z,2022-06-08T19:07:00.000Z
10746,Biswap,BSW,biswap,252,1,2021-07-02T16:00:07.000Z,2022-06-08T19:10:00.000Z
10747,ETHPad,ETHPAD,ethpad,1258,1,2021-08-04T15:27:05.000Z,2022-06-08T19:07:00.000Z
10748,PolkaWar,PWAR,polkawar,1616,1,2021-07-03T09:44:07.000Z,2022-06-08T19:09:00.000Z
10750,Qredo,QRDO,qredo,484,1,2021-08-31T11:31:43.000Z,2022-06-08T19:06:00.000Z
10751,Sportemon-Go,SGO,sportemon-go,7443,1,2021-07-04T23:19:08.000Z,2022-06-08T19:09:00.000Z
10753,Evodefi,GENX,evodefi,6068,1,2021-07-05T10:18:07.000Z,2022-06-08T19:08:00.000Z
10756,Omni Real Estate Token,ORT,omni-real-estate-token,5348,1,2021-07-05T12:18:06.000Z,2022-06-08T19:08:00.000Z
10757,Turtle,TURTLE,turtle,8980,1,2021-07-05T12:24:06.000Z,2022-06-08T19:09:00.000Z
10759,DeversiFi,DVF,deversifi,411,1,2021-07-12T09:15:08.000Z,2022-06-08T19:10:00.000Z
10762,Leonicorn Swap,LEOS,leonicorn-swap,3179,1,2021-07-08T17:59:08.000Z,2022-06-08T19:09:00.000Z
10763,Aston Martin Cognizant Fan Token,AM,aston-martin-cognizant-fan-token,1635,1,2021-07-06T14:18:07.000Z,2022-06-08T19:08:00.000Z
10764,OLYMPUS,OLYMPUS,olympus-token,7359,1,2021-07-05T18:15:07.000Z,2022-06-08T19:05:00.000Z
10767,Pylon Protocol,MINE,pylon-protocol,5527,1,2021-09-05T03:09:06.000Z,2022-06-08T19:09:00.000Z
10768,KAKA NFT World,KAKA,kaka-nft-world,3911,1,2021-11-25T04:36:00.000Z,2022-06-08T19:06:00.000Z
10772,Tardigrades Finance (BSC),TRDG,tardigrades-finance-bsc,7066,1,2021-10-19T08:27:06.000Z,2022-06-08T19:07:00.000Z
10774,Sonar,PING,sonar,1288,1,2021-07-06T11:12:36.000Z,2022-06-08T19:07:00.000Z
10775,Locklet,LKT,locklet,8981,1,2021-07-24T17:24:06.000Z,2022-06-08T19:09:00.000Z
10776,Signum,SIGNA,signum,903,1,2021-07-06T23:20:07.000Z,2022-06-08T19:10:00.000Z
10777,DinoSwap,DINO,dinoswap,2042,1,2021-07-22T04:00:05.000Z,2022-06-08T19:10:00.000Z
10778,Metahero,HERO,metahero,357,1,2021-07-07T06:18:06.000Z,2022-06-08T19:08:00.000Z
10781,Wasder,WAS,wasder,4068,1,2022-03-18T04:29:00.000Z,2022-06-08T19:09:00.000Z
10783,SWAPP Protocol,SWAPP,swapp-protocol,8982,1,2021-07-07T18:14:09.000Z,2022-06-08T19:09:00.000Z
10784,KCCPAD,KCCPAD,kccpad,1275,1,2021-07-12T16:05:09.000Z,2022-06-08T19:10:00.000Z
10785,Tardigrades.Finance (ETH),TRDG,tardigrades-finance-eth,7518,1,2021-07-07T21:07:06.000Z,2022-06-08T19:07:00.000Z
10789,Tether EURt,EURT,tether-eurt,3331,1,2021-07-27T19:22:06.000Z,2022-06-08T19:07:00.000Z
10790,Arty's World,ARTY,artys-world,8983,1,2021-07-08T18:51:07.000Z,2022-06-08T19:06:00.000Z
10791,eCash,XEC,ecash,54,1,2021-07-08T05:06:07.000Z,2022-06-08T19:06:00.000Z
10793,Alfa Romeo Racing ORLEN Fan Token,SAUBER,alfa-romeo-racing-orlen-fan-token,1679,1,2021-07-08T11:00:07.000Z,2022-06-08T19:05:00.000Z
10796,ARTH Shares,ARTHX,arthx,8984,1,2021-07-13T03:50:06.000Z,2022-06-08T19:05:00.000Z
10797,ACryptoSI,ACSI,acryptosi,7850,1,2021-07-08T12:27:09.000Z,2022-06-08T19:07:00.000Z
10798,MiniDOGE,MINIDOGE,minidoge,4128,1,2021-07-08T13:48:09.000Z,2022-06-08T19:08:00.000Z
10799,SCIFI Index,SCIFI,scifi-index,8985,1,2022-02-25T18:21:00.000Z,2022-06-08T19:06:00.000Z
10800,Hungarian Vizsla Inu,HVI,hungarian-vizsla-inu,4195,1,2021-07-08T14:51:07.000Z,2022-06-08T19:06:00.000Z
10801,DashSports,DASS,dashsports,7599,1,2021-07-08T15:03:07.000Z,2022-06-08T19:08:00.000Z
10803,RealFevr,FEVR,realfevr,1282,1,2021-07-09T01:57:12.000Z,2022-06-08T19:07:00.000Z
10804,Floki Inu,FLOKI,floki-inu,2822,1,2021-07-10T04:09:07.000Z,2022-06-08T19:09:00.000Z
10805,Throne,THN,throne,892,1,2021-07-12T12:27:09.000Z,2022-06-08T19:07:00.000Z
10807,CoinW Token,CWT,coinw-token,8986,1,2021-07-09T07:34:37.000Z,2022-06-08T19:09:00.000Z
10808,Ubeswap,UBE,ubeswap,5487,1,2021-07-14T07:16:07.000Z,2022-06-08T19:06:00.000Z
10809,Inari,INARI,inari,6078,1,2021-07-13T17:18:16.000Z,2022-06-08T19:08:00.000Z
10810,Jetswap.finance,WINGS,jetswap-finance,8987,1,2021-07-14T03:31:07.000Z,2022-06-08T19:06:00.000Z
10814,One Basis,OBS,one-basis-cash,5998,1,2021-07-10T02:59:09.000Z,2022-06-08T19:09:00.000Z
10815,Vacay,VACAY,vacay,4838,1,2021-07-14T22:51:09.000Z,2022-06-08T19:06:00.000Z
10817,Ryoshi Token,RYOSHI,ryoshi-token,1178,1,2021-07-10T03:57:07.000Z,2022-06-08T19:07:00.000Z
10818,Penguin Finance,PEFI,penguin-finance,4620,1,2021-07-10T04:27:07.000Z,2022-06-08T19:07:00.000Z
10819,MocktailSwap,MOK,mocktailswap,7623,1,2021-07-10T04:30:29.000Z,2022-06-08T19:10:00.000Z
10820,Yieldly,YLDY,yieldly,4209,1,2021-07-10T04:39:11.000Z,2022-06-08T19:09:00.000Z
10821,Starlink,STARL,star-link,442,1,2021-07-10T05:00:08.000Z,2022-06-08T19:10:00.000Z
10822,Robust Token,RBT,robust-protocol,2134,1,2021-07-10T04:51:09.000Z,2022-06-08T19:06:00.000Z
10824,Hertz Network,HTZ,hertz-network,1772,1,2021-07-13T03:01:08.000Z,2022-06-08T19:06:00.000Z
10829,NEFTiPEDiA,NFT,neftipedia,8988,1,2021-07-10T18:30:13.000Z,2022-06-08T19:05:00.000Z
10830,ZORT,ZORT,zort,8989,1,2021-07-11T05:12:07.000Z,2022-06-08T19:07:00.000Z
10831,Mimo Governance Token,MIMO,parallel-protocol,4641,1,2021-07-28T20:05:06.000Z,2022-06-08T19:10:00.000Z
10832,Etherlite,ETL,etherlite,4081,1,2021-07-11T15:35:07.000Z,2022-06-08T19:10:00.000Z
10833,ADAX,ADAX,adax,3100,1,2021-07-13T17:59:09.000Z,2022-06-08T19:09:00.000Z
10839,Yield Parrot,LORY,yield-parrot,7923,1,2021-08-19T22:00:05.000Z,2022-06-08T19:05:00.000Z
10841,Wolf Safe Poor People,WSPP,wolf-safe-poor-people,1878,1,2021-07-13T10:44:09.000Z,2022-06-08T19:09:00.000Z
10844,Zerogoki,REI,zerogoki,8990,1,2021-07-12T07:09:15.000Z,2022-06-08T19:09:00.000Z
10847,TurboTrix Finance,TTF,turbotrix-finance,7922,1,2021-07-12T10:24:15.000Z,2022-06-08T19:09:00.000Z
10848,Polyroll,ROLL,polyroll,8991,1,2021-08-18T16:54:05.000Z,2022-06-08T19:09:00.000Z
10850,CFL 365 Finance,CFL365,cfl-365-finance,8115,1,2021-08-06T02:42:06.000Z,2022-06-08T19:07:00.000Z
10851,Useless,USELESS,useless,8189,1,2021-07-12T14:46:08.000Z,2022-06-08T19:06:00.000Z
10853,ETHDOWN,ETHDOWN,eth-down,3977,1,2021-07-12T14:51:25.000Z,2022-06-08T19:06:00.000Z
10854,Railgun,RAIL,railgun,3815,1,2021-07-12T15:15:12.000Z,2022-06-08T19:05:00.000Z
10858,GOMA Finance [OLD],GOMA,goma-finance,6767,1,2021-07-12T18:41:09.000Z,2022-06-08T19:06:00.000Z
10861,Gamestarter,GAME,gamestarter,2896,1,2021-08-16T20:18:05.000Z,2022-06-08T19:08:00.000Z
10863,RichCity,RICH,richcity,5571,1,2021-07-12T19:18:09.000Z,2022-06-08T19:08:00.000Z
10864,NAFTY,NAFTY,nafty,8992,1,2021-07-12T19:33:12.000Z,2022-06-08T19:08:00.000Z
10865,ARTH [polygon],ARTH,arth-new,7375,1,2021-07-13T03:51:07.000Z,2022-06-08T19:06:00.000Z
10866,Million,MM,million,4055,1,2021-07-13T05:56:10.000Z,2022-06-08T19:06:00.000Z
10868,Super Floki,SLOKI,super-floki,8993,1,2021-07-13T10:36:16.000Z,2022-06-08T19:06:00.000Z
10869,Baby Bitcoin,BBTC,baby-bitcoin,4551,1,2021-07-13T10:48:09.000Z,2022-06-08T19:08:00.000Z
10870,RARA,RARA,rara,6987,1,2021-08-30T19:42:37.000Z,2022-06-08T19:07:00.000Z
10873,DOOR,DOOR,door,4718,1,2021-07-13T11:30:06.000Z,2022-06-08T19:10:00.000Z
10875,ChainCade,CHAINCADE,chaincade,4034,1,2021-07-13T13:00:32.000Z,2022-06-08T19:10:00.000Z
10877,Ainu Token,AINU,ainu-token,6452,1,2021-07-13T13:21:09.000Z,2022-06-08T19:06:00.000Z
10881,UltimoGG,ULTGG,ultimogg,6370,1,2021-07-13T14:06:09.000Z,2022-06-08T19:06:00.000Z
10887,CatBread,CATBREAD,catbread,7613,1,2021-07-13T21:12:34.000Z,2022-06-08T19:07:00.000Z
10888,NewB.Farm,NEWB,newb-farm,4203,1,2021-07-13T21:30:12.000Z,2022-06-08T19:05:00.000Z
10889,DRIFE,DRF,drife,1509,1,2021-08-06T20:18:06.000Z,2022-06-08T19:08:00.000Z
10891,Only1,LIKE,only1,1059,1,2021-08-03T13:20:17.000Z,2022-06-08T19:10:00.000Z
10893,Brokoli Network,BRKL,brokoli-network,1392,1,2021-10-05T13:37:07.000Z,2022-06-08T19:07:00.000Z
10894,StorX Network,SRX,storx-network,4136,1,2021-07-15T20:57:05.000Z,2022-06-08T19:07:00.000Z
10895,SEED,SEED,seed,8994,1,2021-07-14T15:41:10.000Z,2022-06-08T19:06:00.000Z
10896,CumStar,CUMSTAR,cumstar,1853,1,2021-07-14T16:45:34.000Z,2022-06-08T19:10:00.000Z
10897,Alitas,ALT,alitas,449,1,2021-07-14T16:44:13.000Z,2022-06-08T19:09:00.000Z
10898,Wrapped Centrifuge,WCFG,wrapped-centrifuge,3339,1,2021-07-15T05:30:11.000Z,2022-06-08T19:05:00.000Z
10899,Daddy Doge,DADDYDOGE,daddy-doge,6806,1,2021-07-14T22:03:10.000Z,2022-06-08T19:08:00.000Z
10900,Hachiko Inu,INU,hachikoinu,8995,1,2021-07-22T17:21:09.000Z,2022-06-08T19:06:00.000Z
10901,Shiba Floki Inu,FLOKI,shiba-floki,7301,1,2021-07-15T06:30:07.000Z,2022-06-08T19:05:00.000Z
10902,TruBadger,TRUBGR,trubadger,5399,1,2021-07-15T06:51:07.000Z,2022-06-08T19:06:00.000Z
10903,Coin98,C98,coin98,180,1,2021-07-23T00:05:07.000Z,2022-06-08T19:05:00.000Z
10904,BunnyPark,BP,bunnypark,3518,1,2021-07-15T12:03:06.000Z,2022-06-08T19:08:00.000Z
10905,AirNFTs,AIRT,airnfts,1704,1,2021-07-15T12:03:06.000Z,2022-06-08T19:08:00.000Z
10908,KuSwap,KUS,kuswap,4591,1,2021-07-23T06:01:11.000Z,2022-06-08T19:06:00.000Z
10909,Unicly Genesis MoonCats Collection,UGMC,unicly-genesis-mooncats-collection,8996,1,2021-07-16T14:03:08.000Z,2022-06-08T19:08:00.000Z
10914,BABY DOGE INU,$BABYDOGEINU,baby-doge-inu,7698,1,2021-07-15T19:34:41.000Z,2022-06-08T19:09:00.000Z
10918,Crypto Village Accelerator,CVAG,new-crypto-village-accelerator,8243,1,2021-07-15T21:48:08.000Z,2022-06-08T19:08:00.000Z
10919,CoinsPaid,CPD,coinspaid,4304,1,2021-08-31T13:41:25.000Z,2022-06-08T19:06:00.000Z
10922,TreasureKey,PIRATE,treasurekey,8997,1,2021-08-17T07:42:05.000Z,2022-06-08T19:07:00.000Z
10925,CBET Token,CBET,cbet-token,7003,1,2021-07-16T05:21:06.000Z,2022-06-08T19:06:00.000Z
10928,DOJO,DOJO,dojo,6494,1,2021-07-29T13:35:07.000Z,2022-06-08T19:10:00.000Z
10929,ZoidPay,ZPAY,zoidpay,3434,1,2021-07-16T07:57:06.000Z,2022-06-08T19:07:00.000Z
10932,Impossible Finance,IF,impossible-finance,1401,1,2021-07-28T12:00:07.000Z,2022-06-08T19:05:00.000Z
10933,Impossible Finance Launchpad,IDIA,impossible-decentralized-incubator-access,708,1,2021-08-18T12:35:06.000Z,2022-06-08T19:10:00.000Z
10935,Aldrin,RIN,aldrin,4371,1,2021-07-16T14:15:08.000Z,2022-06-08T19:10:00.000Z
10937,SafeCap Token,SFC,safecap-token,8998,1,2021-07-17T06:33:09.000Z,2022-06-08T19:08:00.000Z
10944,OMNI - People Driven,OAI,omni-token,8238,1,2021-07-18T13:36:06.000Z,2022-06-08T19:06:00.000Z
10949,Baanx,BXX,baanx,1920,1,2021-07-19T04:15:36.000Z,2022-06-08T19:05:00.000Z
10951,Tokyo AU,TOKAU,tokyo-au,3078,1,2021-07-19T09:54:07.000Z,2022-06-08T19:09:00.000Z
10952,The People's Coin,PEEPS,the-peoples-coin,8999,1,2021-07-23T08:39:22.000Z,2022-06-08T19:09:00.000Z
10953,Kaby Arena,KABY,kaby-arena,1415,1,2021-08-31T14:25:07.000Z,2022-06-08T19:05:00.000Z
10954,MContent,MCONTENT,mcontent,3052,1,2021-07-19T11:48:06.000Z,2022-06-08T19:08:00.000Z
10955,1TRONIC Network,1TRC,1tronic-network,7913,1,2021-07-19T12:00:06.000Z,2022-06-08T19:10:00.000Z
10960,WIZARD,WIZARD,wizard,6815,1,2021-07-19T17:45:06.000Z,2022-06-08T19:10:00.000Z
10963,Wolfystreetbets,WOLFY,wolfystreetbets,6042,1,2021-07-19T20:49:39.000Z,2022-06-08T19:09:00.000Z
10965,XXT-Token,XXT,xxt-token,9000,1,2021-07-20T03:06:11.000Z,2022-06-08T19:06:00.000Z
10967,YIN Finance,YIN,yin-finance,3855,1,2021-11-15T15:09:08.000Z,2022-06-08T19:09:00.000Z
10968,MultiPad,MPAD,multipad,6096,1,2021-09-08T09:26:07.000Z,2022-06-08T19:06:00.000Z
10969,Cardence,CRDN,cardence-io,3666,1,2021-08-16T22:33:06.000Z,2022-06-08T19:08:00.000Z
10970,BabyDoge ETH,BABYDOGE,babydoge-coin,5920,1,2021-07-20T10:30:07.000Z,2022-06-08T19:05:00.000Z
10971,BabyCake,BC2.1,baby-cake,6549,1,2021-07-20T11:15:07.000Z,2022-06-08T19:10:00.000Z
10973,PureFi Protocol,UFI,purefi-protocol,4296,1,2021-07-27T16:51:08.000Z,2022-06-08T19:06:00.000Z
10974,Tranchess,CHESS,tranchess,536,1,2021-07-20T19:30:25.000Z,2022-06-08T19:05:00.000Z
10976,Crusaders of Crypto,CRUSADER,crusaders-of-crypto,6875,1,2021-07-20T21:15:13.000Z,2022-06-08T19:10:00.000Z
10977,Mint Club,MINT,mint-club,936,1,2021-07-20T21:33:15.000Z,2022-06-08T19:08:00.000Z
10978,PolkaCipher,CPHR,polkacipher,9001,1,2021-07-20T22:12:10.000Z,2022-06-08T19:07:00.000Z
10979,Universe.XYZ,XYZ,universe-xyz,4764,1,2021-07-21T07:42:13.000Z,2022-06-08T19:07:00.000Z
10980,Digies Coin,DIGS,digies-coin,9002,1,2021-07-21T08:03:29.000Z,2022-06-08T19:08:00.000Z
10984,Witch Token,WITCH,witch-token,4773,1,2021-07-21T12:09:27.000Z,2022-06-08T19:09:00.000Z
10987,AVME,AVME,avme,7427,1,2021-08-24T00:30:15.000Z,2022-06-08T19:05:00.000Z
10988,Safe Earn,SAFEARN,safe-earn,6923,1,2021-07-21T16:48:33.000Z,2022-06-08T19:08:00.000Z
10990,DAppNode,NODE,dappnode,9003,1,2021-07-21T16:45:15.000Z,2022-06-08T19:10:00.000Z
10994,BiShares,BISON,bishares,2599,1,2021-08-06T01:28:08.000Z,2022-06-08T19:08:00.000Z
10999,Takamaka Green Coin,TKG,takamaka-green-coin,3365,1,2022-02-15T15:55:00.000Z,2022-06-08T19:10:00.000Z
11003,Diamonds Alaska Malamuted,DAM,diamonds-alaska-malamuted,9004,1,2021-07-26T02:33:07.000Z,2022-06-08T19:08:00.000Z
11007,Bitcoin Banana,BIBA,bitcoin-banana,9005,1,2021-07-28T01:32:07.000Z,2022-06-08T19:07:00.000Z
11009,Military Finance,MIL,military-finance,5899,1,2021-07-22T09:33:29.000Z,2022-06-08T19:08:00.000Z
11011,Projekt Diamond,DIAMND,projekt-diamond,9006,1,2021-07-22T09:51:22.000Z,2022-06-08T19:06:00.000Z
11013,LIQ Protocol,LIQ,liq-protocol,3299,1,2021-07-22T10:57:27.000Z,2022-06-08T19:07:00.000Z
11015,Team Vitality Fan Token,VIT,team-vitality-fan-token,2256,1,2021-07-22T11:09:07.000Z,2022-06-08T19:09:00.000Z
11016,CoinMerge (ERC-20),CMERGE,coinmerge,1498,1,2021-07-22T11:54:06.000Z,2022-06-08T19:09:00.000Z
11017,PolygonFarm Finance,SPADE,polygonfarm-finance,8199,1,2021-09-01T16:34:11.000Z,2022-06-08T19:09:00.000Z
11018,CryptoArt.Ai,CART,cryptoart-ai,3430,1,2021-08-10T02:30:08.000Z,2022-06-08T19:05:00.000Z
11020,ZOO Crypto World,ZOO,zoo-crypto-world,4354,1,2021-07-22T14:17:25.000Z,2022-06-08T19:07:00.000Z
11022,PackagePortal,PORT,packageportal,6489,1,2021-10-26T07:51:22.000Z,2022-06-08T19:06:00.000Z
11023,Wrapped KuCoin Token,WKCS,wrapped-kucoin-token,4172,1,2021-07-23T05:44:11.000Z,2022-06-08T19:09:00.000Z
11024,KingDeFi,KRW,kingdefi,2804,1,2021-07-23T06:36:10.000Z,2022-06-08T19:06:00.000Z
11026,Spacelens,SPACE,spacelens,8124,1,2021-07-23T09:11:00.000Z,2022-06-08T19:06:00.000Z
11027,Dexfolio,DEXF,dexfolio,8069,1,2021-07-23T09:27:06.000Z,2022-06-08T19:07:00.000Z
11029,Artex,ARTEX,artex,6120,1,2021-07-23T11:30:36.000Z,2022-06-08T19:10:00.000Z
11033,RedFEG,REDFEG,redfeg,7348,1,2021-07-23T15:29:08.000Z,2022-06-08T19:09:00.000Z
